date,sport,game_id,commence_time,snapshot_taken_at_utc,api_snapshot_timestamp_utc,response_received_at_utc,bookmaker_last_update_utc,home_team,away_team,bookmaker,ml_home,ml_away,spread_home,spread_home_odds,spread_away,spread_away_odds,total_line,total_over_odds,total_under_odds
2026-09-15,NFL,56e8897681915f7ec92baeee952bb1ae,2026-09-18T00:15:00Z,2026-09-15T19:16:11Z,,"Tue, 15 Sep 2026 19:16:11 GMT",2026-09-15T19:14:07Z,Buffalo Bills,Detroit Lions,draftkings,-218,180,-4.5,-112,4.5,-108,53.5,-120,100
2026-09-15,NFL,56e8897681915f7ec92baeee952bb1ae,2026-09-18T00:15:00Z,2026-09-15T19:16:11Z,,"Tue, 15 Sep 2026 19:16:11 GMT",2026-09-15T19:15:52Z,Buffalo Bills,Detroit Lions,fanduel,-225,188,-4.5,-112,4.5,-108,53.5,-115,-105
2026-09-15,NFL,56e8897681915f7ec92baeee952bb1ae,2026-09-18T00:15:00Z,2026-09-15T19:16:11Z,,"Tue, 15 Sep 2026 19:16:11 GMT",2026-09-15T19:15:32Z,Buffalo Bills,Detroit Lions,betmgm,-225,185,-4.5,-112,4.5,-105,54.0,-110,-108
2026-09-15,NFL,56e8897681915f7ec92baeee952bb1ae,2026-09-18T00:15:00Z,2026-09-15T19:16:11Z,,"Tue, 15 Sep 2026 19:16:11 GMT",2026-09-15T19:15:30Z,Buffalo Bills,Detroit Lions,betrivers,-235,190,-4.5,-113,4.5,-108,53.5,-113,-108
2026-09-15,NFL,aee7eae1849ebb103b9bf233e9741392,2026-09-20T17:00:00Z,2026-09-15T19:16:11Z,,"Tue, 15 Sep 2026 19:16:11 GMT",2026-09-15T19:14:07Z,Atlanta Falcons,Carolina Panthers,draftkings,130,-155,2.5,-112,-2.5,-108,43.5,-105,-115
2026-09-15,NFL,aee7eae1849ebb103b9bf233e9741392,2026-09-20T17:00:00Z,2026-09-15T19:16:11Z,,"Tue, 15 Sep 2026 19:16:11 GMT",2026-09-15T19:15:52Z,Atlanta Falcons,Carolina Panthers,fanduel,120,-142,2.5,-110,-2.5,-110,43.5,-105,-115
2026-09-15,NFL,aee7eae1849ebb103b9bf233e9741392,2026-09-20T17:00:00Z,2026-09-15T19:16:11Z,,"Tue, 15 Sep 2026 19:16:11 GMT",2026-09-15T19:15:30Z,Atlanta Falcons,Carolina Panthers,betrivers,110,-134,2.5,-110,-2.5,-110,43.0,-112,-109
2026-09-15,NFL,aee7eae1849ebb103b9bf233e9741392,2026-09-20T17:00:00Z,2026-09-15T19:16:11Z,,"Tue, 15 Sep 2026 19:16:11 GMT",2026-09-15T19:15:32Z,Atlanta Falcons,Carolina Panthers,betmgm,125,-145,2.5,-105,-2.5,-112,43.5,-105,-112
2026-09-15,NFL,2143ade9684fd876b68a4e8cbf451f05,2026-09-20T17:00:00Z,2026-09-15T19:16:11Z,,"Tue, 15 Sep 2026 19:16:11 GMT",2026-09-15T19:14:07Z,Baltimore Ravens,New Orleans Saints,draftkings,-410,320,-8.5,-110,8.5,-110,46.5,-118,-102
2026-09-15,NFL,2143ade9684fd876b68a4e8cbf451f05,2026-09-20T17:00:00Z,2026-09-15T19:16:11Z,,"Tue, 15 Sep 2026 19:16:11 GMT",2026-09-15T19:15:52Z,Baltimore Ravens,New Orleans Saints,fanduel,-450,350,-8.5,-105,8.5,-115,47.5,-105,-115
2026-09-15,NFL,2143ade9684fd876b68a4e8cbf451f05,2026-09-20T17:00:00Z,2026-09-15T19:16:11Z,,"Tue, 15 Sep 2026 19:16:11 GMT",2026-09-15T19:15:30Z,Baltimore Ravens,New Orleans Saints,betrivers,-455,335,-8.5,-109,8.5,-112,47.0,-108,-113
2026-09-15,NFL,2143ade9684fd876b68a4e8cbf451f05,2026-09-20T17:00:00Z,2026-09-15T19:16:11Z,,"Tue, 15 Sep 2026 19:16:11 GMT",2026-09-15T19:15:32Z,Baltimore Ravens,New Orleans Saints,betmgm,-425,320,-8.5,-108,8.5,-110,47.0,-112,-105
2026-09-15,NFL,0283a29e1b38ef78b29b904fd56a16dd,2026-09-20T17:00:00Z,2026-09-15T19:16:11Z,,"Tue, 15 Sep 2026 19:16:11 GMT",2026-09-15T19:14:07Z,Chicago Bears,Minnesota Vikings,draftkings,-230,190,-5.5,-110,5.5,-110,48.5,-110,-110
2026-09-15,NFL,0283a29e1b38ef78b29b904fd56a16dd,2026-09-20T17:00:00Z,2026-09-15T19:16:11Z,,"Tue, 15 Sep 2026 19:16:11 GMT",2026-09-15T19:15:52Z,Chicago Bears,Minnesota Vikings,fanduel,-250,205,-5.5,-108,5.5,-112,48.5,-105,-115
2026-09-15,NFL,0283a29e1b38ef78b29b904fd56a16dd,2026-09-20T17:00:00Z,2026-09-15T19:16:11Z,,"Tue, 15 Sep 2026 19:16:11 GMT",2026-09-15T19:15:30Z,Chicago Bears,Minnesota Vikings,betrivers,-250,200,-5.5,-110,5.5,-110,48.5,-113,-108
