date,sport,game_id,commence_time,snapshot_taken_at_utc,api_snapshot_timestamp_utc,response_received_at_utc,bookmaker_last_update_utc,home_team,away_team,bookmaker,ml_home,ml_away,spread_home,spread_home_odds,spread_away,spread_away_odds,total_line,total_over_odds,total_under_odds
2026-09-18,NFL,aee7eae1849ebb103b9bf233e9741392,2026-09-20T17:00:00Z,2026-09-18T18:38:59Z,,"Fri, 18 Sep 2026 18:38:59 GMT",2026-09-18T18:38:20Z,Atlanta Falcons,Carolina Panthers,draftkings,124,-148,2.5,100,-2.5,-120,43.5,-108,-112
2026-09-18,NFL,aee7eae1849ebb103b9bf233e9741392,2026-09-20T17:00:00Z,2026-09-18T18:38:59Z,,"Fri, 18 Sep 2026 18:38:59 GMT",2026-09-18T18:38:48Z,Atlanta Falcons,Carolina Panthers,fanduel,128,-152,2.5,-105,-2.5,-115,43.5,-110,-110
2026-09-18,NFL,aee7eae1849ebb103b9bf233e9741392,2026-09-20T17:00:00Z,2026-09-18T18:38:59Z,,"Fri, 18 Sep 2026 18:38:59 GMT",2026-09-18T18:37:58Z,Atlanta Falcons,Carolina Panthers,betrivers,120,-143,3.0,-117,-3.0,-105,43.5,-110,-110
2026-09-18,NFL,aee7eae1849ebb103b9bf233e9741392,2026-09-20T17:00:00Z,2026-09-18T18:38:59Z,,"Fri, 18 Sep 2026 18:38:59 GMT",2026-09-18T18:37:32Z,Atlanta Falcons,Carolina Panthers,betmgm,125,-150,3.0,-120,-3.0,-108,43.5,-108,-110
2026-09-18,NFL,2143ade9684fd876b68a4e8cbf451f05,2026-09-20T17:00:00Z,2026-09-18T18:38:59Z,,"Fri, 18 Sep 2026 18:38:59 GMT",2026-09-18T18:38:20Z,Baltimore Ravens,New Orleans Saints,draftkings,-395,310,-8.5,-108,8.5,-112,46.5,-110,-110
2026-09-18,NFL,2143ade9684fd876b68a4e8cbf451f05,2026-09-20T17:00:00Z,2026-09-18T18:38:59Z,,"Fri, 18 Sep 2026 18:38:59 GMT",2026-09-18T18:38:48Z,Baltimore Ravens,New Orleans Saints,fanduel,-430,340,-8.5,-105,8.5,-115,46.5,-104,-118
2026-09-18,NFL,2143ade9684fd876b68a4e8cbf451f05,2026-09-20T17:00:00Z,2026-09-18T18:38:59Z,,"Fri, 18 Sep 2026 18:38:59 GMT",2026-09-18T18:37:58Z,Baltimore Ravens,New Orleans Saints,betrivers,-435,325,-8.5,-108,8.5,-113,46.5,-108,-113
2026-09-18,NFL,2143ade9684fd876b68a4e8cbf451f05,2026-09-20T17:00:00Z,2026-09-18T18:38:59Z,,"Fri, 18 Sep 2026 18:38:59 GMT",2026-09-18T18:37:32Z,Baltimore Ravens,New Orleans Saints,betmgm,-400,320,-8.0,-118,8.0,-110,46.0,-110,-108
2026-09-18,NFL,0283a29e1b38ef78b29b904fd56a16dd,2026-09-20T17:00:00Z,2026-09-18T18:38:59Z,,"Fri, 18 Sep 2026 18:38:59 GMT",2026-09-18T18:38:20Z,Chicago Bears,Minnesota Vikings,draftkings,-205,170,-4.5,-110,4.5,-110,47.5,-115,-105
2026-09-18,NFL,0283a29e1b38ef78b29b904fd56a16dd,2026-09-20T17:00:00Z,2026-09-18T18:38:59Z,,"Fri, 18 Sep 2026 18:38:59 GMT",2026-09-18T18:38:48Z,Chicago Bears,Minnesota Vikings,fanduel,-205,172,-4.5,-105,4.5,-115,48.5,-105,-115
2026-09-18,NFL,0283a29e1b38ef78b29b904fd56a16dd,2026-09-20T17:00:00Z,2026-09-18T18:38:59Z,,"Fri, 18 Sep 2026 18:38:59 GMT",2026-09-18T18:37:58Z,Chicago Bears,Minnesota Vikings,betrivers,-230,185,-4.5,-110,4.5,-110,48.5,-109,-112
2026-09-18,NFL,0283a29e1b38ef78b29b904fd56a16dd,2026-09-20T17:00:00Z,2026-09-18T18:38:59Z,,"Fri, 18 Sep 2026 18:38:59 GMT",2026-09-18T18:37:32Z,Chicago Bears,Minnesota Vikings,betmgm,-210,175,-4.5,-108,4.5,-110,48.0,-108,-110
2026-09-18,NFL,36ad2fa722f4915ef23d2c81351261de,2026-09-20T17:00:00Z,2026-09-18T18:38:59Z,,"Fri, 18 Sep 2026 18:38:59 GMT",2026-09-18T18:38:20Z,Houston Texans,Cincinnati Bengals,draftkings,-135,114,-2.5,-118,2.5,-102,45.5,-110,-110
2026-09-18,NFL,36ad2fa722f4915ef23d2c81351261de,2026-09-20T17:00:00Z,2026-09-18T18:38:59Z,,"Fri, 18 Sep 2026 18:38:59 GMT",2026-09-18T18:38:48Z,Houston Texans,Cincinnati Bengals,fanduel,-136,118,-2.5,-105,2.5,-115,45.5,-114,-106
2026-09-18,NFL,36ad2fa722f4915ef23d2c81351261de,2026-09-20T17:00:00Z,2026-09-18T18:38:59Z,,"Fri, 18 Sep 2026 18:38:59 GMT",2026-09-18T18:37:58Z,Houston Texans,Cincinnati Bengals,betrivers,-148,120,-2.5,-113,2.5,-108,45.5,-110,-110
2026-09-18,NFL,36ad2fa722f4915ef23d2c81351261de,2026-09-20T17:00:00Z,2026-09-18T18:38:59Z,,"Fri, 18 Sep 2026 18:38:59 GMT",2026-09-18T18:37:32Z,Houston Texans,Cincinnati Bengals,betmgm,-145,120,-2.5,-110,2.5,-108,45.5,-110,-108
2026-09-18,NFL,0636ebff776d43f8c829a36713c80b22,2026-09-20T17:00:00Z,2026-09-18T18:38:59Z,,"Fri, 18 Sep 2026 18:38:59 GMT",2026-09-18T18:38:20Z,Tampa Bay Buccaneers,Cleveland Browns,draftkings,-455,350,-8.5,-108,8.5,-112,41.5,-110,-110
2026-09-18,NFL,0636ebff776d43f8c829a36713c80b22,2026-09-20T17:00:00Z,2026-09-18T18:38:59Z,,"Fri, 18 Sep 2026 18:38:59 GMT",2026-09-18T18:38:48Z,Tampa Bay Buccaneers,Cleveland Browns,fanduel,-460,360,-8.5,100,8.5,-122,41.5,-102,-120
2026-09-18,NFL,0636ebff776d43f8c829a36713c80b22,2026-09-20T17:00:00Z,2026-09-18T18:38:59Z,,"Fri, 18 Sep 2026 18:38:59 GMT",2026-09-18T18:37:58Z,Tampa Bay Buccaneers,Cleveland Browns,betrivers,-455,330,-8.0,-113,8.0,-108,41.5,-109,-112
2026-09-18,NFL,0636ebff776d43f8c829a36713c80b22,2026-09-20T17:00:00Z,2026-09-18T18:38:59Z,,"Fri, 18 Sep 2026 18:38:59 GMT",2026-09-18T18:37:32Z,Tampa Bay Buccaneers,Cleveland Browns,betmgm,-450,340,-8.5,-108,8.5,-110,41.5,-105,-112
2026-09-18,NFL,4aeee070bb6ec60bdfae4dede61b9014,2026-09-20T17:00:00Z,2026-09-18T18:38:59Z,,"Fri, 18 Sep 2026 18:38:59 GMT",2026-09-18T18:38:20Z,New York Jets,Green Bay Packers,draftkings,164,-198,3.5,-105,-3.5,-115,44.5,-110,-110
2026-09-18,NFL,4aeee070bb6ec60bdfae4dede61b9014,2026-09-20T17:00:00Z,2026-09-18T18:38:59Z,,"Fri, 18 Sep 2026 18:38:59 GMT",2026-09-18T18:38:48Z,New York Jets,Green Bay Packers,fanduel,162,-194,3.5,-108,-3.5,-112,44.5,-110,-110
2026-09-18,NFL,4aeee070bb6ec60bdfae4dede61b9014,2026-09-20T17:00:00Z,2026-09-18T18:38:59Z,,"Fri, 18 Sep 2026 18:38:59 GMT",2026-09-18T18:37:58Z,New York Jets,Green Bay Packers,betrivers,163,-200,3.5,-114,-3.5,-107,44.5,-108,-113
2026-09-18,NFL,4aeee070bb6ec60bdfae4dede61b9014,2026-09-20T17:00:00Z,2026-09-18T18:38:59Z,,"Fri, 18 Sep 2026 18:38:59 GMT",2026-09-18T18:37:32Z,New York Jets,Green Bay Packers,betmgm,155,-190,3.5,-112,-3.5,-105,44.5,-108,-110
2026-09-18,NFL,9d14f87600f6edc74dbcb5c74edf6246,2026-09-20T17:00:00Z,2026-09-18T18:38:59Z,,"Fri, 18 Sep 2026 18:38:59 GMT",2026-09-18T18:38:20Z,New England Patriots,Pittsburgh Steelers,draftkings,-218,180,-5.5,-105,5.5,-115,41.5,-112,-108
2026-09-18,NFL,9d14f87600f6edc74dbcb5c74edf6246,2026-09-20T17:00:00Z,2026-09-18T18:38:59Z,,"Fri, 18 Sep 2026 18:38:59 GMT",2026-09-18T18:38:48Z,New England Patriots,Pittsburgh Steelers,fanduel,-250,205,-4.5,-120,4.5,-102,41.5,-110,-110
2026-09-18,NFL,9d14f87600f6edc74dbcb5c74edf6246,2026-09-20T17:00:00Z,2026-09-18T18:38:59Z,,"Fri, 18 Sep 2026 18:38:59 GMT",2026-09-18T18:37:58Z,New England Patriots,Pittsburgh Steelers,betrivers,-240,195,-5.5,-110,5.5,-110,41.5,-110,-110
2026-09-18,NFL,9d14f87600f6edc74dbcb5c74edf6246,2026-09-20T17:00:00Z,2026-09-18T18:38:59Z,,"Fri, 18 Sep 2026 18:38:59 GMT",2026-09-18T18:37:32Z,New England Patriots,Pittsburgh Steelers,betmgm,-235,195,-5.0,-110,5.0,-108,41.5,-110,-110
2026-09-18,NFL,fafc649c455e32a0f2ba1bd06e2039bc,2026-09-20T17:00:00Z,2026-09-18T18:38:59Z,,"Fri, 18 Sep 2026 18:38:59 GMT",2026-09-18T18:38:20Z,Tennessee Titans,Philadelphia Eagles,draftkings,250,-310,7.0,-110,-7.0,-110,39.5,-110,-110
2026-09-18,NFL,fafc649c455e32a0f2ba1bd06e2039bc,2026-09-20T17:00:00Z,2026-09-18T18:38:59Z,,"Fri, 18 Sep 2026 18:38:59 GMT",2026-09-18T18:38:48Z,Tennessee Titans,Philadelphia Eagles,fanduel,280,-350,7.0,-110,-7.0,-110,39.5,-110,-110
2026-09-18,NFL,fafc649c455e32a0f2ba1bd06e2039bc,2026-09-20T17:00:00Z,2026-09-18T18:38:59Z,,"Fri, 18 Sep 2026 18:38:59 GMT",2026-09-18T18:37:58Z,Tennessee Titans,Philadelphia Eagles,betrivers,265,-345,7.0,-110,-7.0,-110,39.5,-109,-112
2026-09-18,NFL,fafc649c455e32a0f2ba1bd06e2039bc,2026-09-20T17:00:00Z,2026-09-18T18:38:59Z,,"Fri, 18 Sep 2026 18:38:59 GMT",2026-09-18T18:37:32Z,Tennessee Titans,Philadelphia Eagles,betmgm,270,-325,7.0,-105,-7.0,-115,39.5,-110,-108
2026-09-18,NFL,1fd6628c781f556a7a19638e97d7107f,2026-09-20T20:05:00Z,2026-09-18T18:38:59Z,,"Fri, 18 Sep 2026 18:38:59 GMT",2026-09-18T18:38:20Z,Denver Broncos,Jacksonville Jaguars,draftkings,-148,124,-2.5,-118,2.5,-102,45.5,-108,-112
2026-09-18,NFL,1fd6628c781f556a7a19638e97d7107f,2026-09-20T20:05:00Z,2026-09-18T18:38:59Z,,"Fri, 18 Sep 2026 18:38:59 GMT",2026-09-18T18:38:48Z,Denver Broncos,Jacksonville Jaguars,fanduel,-148,126,-2.5,-120,2.5,-102,45.5,-105,-115
2026-09-18,NFL,1fd6628c781f556a7a19638e97d7107f,2026-09-20T20:05:00Z,2026-09-18T18:38:59Z,,"Fri, 18 Sep 2026 18:38:59 GMT",2026-09-18T18:37:58Z,Denver Broncos,Jacksonville Jaguars,betrivers,-155,130,-3.0,-106,3.0,-115,45.0,-113,-108
2026-09-18,NFL,1fd6628c781f556a7a19638e97d7107f,2026-09-20T20:05:00Z,2026-09-18T18:38:59Z,,"Fri, 18 Sep 2026 18:38:59 GMT",2026-09-18T18:37:32Z,Denver Broncos,Jacksonville Jaguars,betmgm,-145,125,-2.5,-118,2.5,-102,45.5,-108,-110
2026-09-18,NFL,71b3b83747589efdc5baef2c5cf811bf,2026-09-20T20:05:00Z,2026-09-18T18:38:59Z,,"Fri, 18 Sep 2026 18:38:59 GMT",2026-09-18T18:38:20Z,Los Angeles Chargers,Las Vegas Raiders,draftkings,-310,250,-6.5,-118,6.5,-102,43.5,-110,-110
2026-09-18,NFL,71b3b83747589efdc5baef2c5cf811bf,2026-09-20T20:05:00Z,2026-09-18T18:38:59Z,,"Fri, 18 Sep 2026 18:38:59 GMT",2026-09-18T18:38:48Z,Los Angeles Chargers,Las Vegas Raiders,fanduel,-310,250,-6.5,-115,6.5,-105,43.5,-110,-110
2026-09-18,NFL,71b3b83747589efdc5baef2c5cf811bf,2026-09-20T20:05:00Z,2026-09-18T18:38:59Z,,"Fri, 18 Sep 2026 18:38:59 GMT",2026-09-18T18:37:58Z,Los Angeles Chargers,Las Vegas Raiders,betrivers,-315,245,-6.5,-118,6.5,-104,43.5,-109,-112
2026-09-18,NFL,71b3b83747589efdc5baef2c5cf811bf,2026-09-20T20:05:00Z,2026-09-18T18:38:59Z,,"Fri, 18 Sep 2026 18:38:59 GMT",2026-09-18T18:37:32Z,Los Angeles Chargers,Las Vegas Raiders,betmgm,-300,250,-6.5,-112,6.5,-105,43.5,-110,-108
2026-09-18,NFL,4dd8020192a544385db42374e5555303,2026-09-20T20:25:00Z,2026-09-18T18:38:59Z,,"Fri, 18 Sep 2026 18:38:59 GMT",2026-09-18T18:38:20Z,Arizona Cardinals,Seattle Seahawks,draftkings,180,-218,3.5,100,-3.5,-120,40.5,-115,-105
2026-09-18,NFL,4dd8020192a544385db42374e5555303,2026-09-20T20:25:00Z,2026-09-18T18:38:59Z,,"Fri, 18 Sep 2026 18:38:59 GMT",2026-09-18T18:38:48Z,Arizona Cardinals,Seattle Seahawks,fanduel,176,-210,4.5,-120,-4.5,-102,41.5,-102,-120
2026-09-18,NFL,4dd8020192a544385db42374e5555303,2026-09-20T20:25:00Z,2026-09-18T18:38:59Z,,"Fri, 18 Sep 2026 18:38:59 GMT",2026-09-18T18:37:58Z,Arizona Cardinals,Seattle Seahawks,betrivers,175,-215,4.0,-113,-4.0,-108,41.0,-110,-110
2026-09-18,NFL,4dd8020192a544385db42374e5555303,2026-09-20T20:25:00Z,2026-09-18T18:38:59Z,,"Fri, 18 Sep 2026 18:38:59 GMT",2026-09-18T18:37:32Z,Arizona Cardinals,Seattle Seahawks,betmgm,175,-210,4.0,-112,-4.0,-105,41.0,-110,-120
2026-09-18,NFL,85ef85098ddd22fe4ecf45e7e3c0a9c0,2026-09-20T20:25:00Z,2026-09-18T18:38:59Z,,"Fri, 18 Sep 2026 18:38:59 GMT",2026-09-18T18:38:20Z,Dallas Cowboys,Washington Commanders,draftkings,-218,180,-4.5,-105,4.5,-115,50.5,-112,-108
2026-09-18,NFL,85ef85098ddd22fe4ecf45e7e3c0a9c0,2026-09-20T20:25:00Z,2026-09-18T18:38:59Z,,"Fri, 18 Sep 2026 18:38:59 GMT",2026-09-18T18:38:48Z,Dallas Cowboys,Washington Commanders,fanduel,-205,172,-4.5,-102,4.5,-120,50.5,-110,-110
2026-09-18,NFL,85ef85098ddd22fe4ecf45e7e3c0a9c0,2026-09-20T20:25:00Z,2026-09-18T18:38:59Z,,"Fri, 18 Sep 2026 18:38:59 GMT",2026-09-18T18:37:58Z,Dallas Cowboys,Washington Commanders,betrivers,-215,170,-4.0,-113,4.0,-108,51.0,-107,-114
2026-09-18,NFL,85ef85098ddd22fe4ecf45e7e3c0a9c0,2026-09-20T20:25:00Z,2026-09-18T18:38:59Z,,"Fri, 18 Sep 2026 18:38:59 GMT",2026-09-18T18:37:32Z,Dallas Cowboys,Washington Commanders,betmgm,-210,170,-4.0,-110,4.0,-108,50.5,-110,-108
2026-09-18,NFL,68bc55903f50af4af4766adcc89fcc61,2026-09-20T20:25:00Z,2026-09-18T18:38:59Z,,"Fri, 18 Sep 2026 18:38:59 GMT",2026-09-18T18:38:20Z,San Francisco 49ers,Miami Dolphins,draftkings,-900,600,-12.5,-115,12.5,-105,44.5,-115,-105
2026-09-18,NFL,68bc55903f50af4af4766adcc89fcc61,2026-09-20T20:25:00Z,2026-09-18T18:38:59Z,,"Fri, 18 Sep 2026 18:38:59 GMT",2026-09-18T18:38:48Z,San Francisco 49ers,Miami Dolphins,fanduel,-950,640,-13.5,-105,13.5,-115,45.5,-102,-120
2026-09-18,NFL,68bc55903f50af4af4766adcc89fcc61,2026-09-20T20:25:00Z,2026-09-18T18:38:59Z,,"Fri, 18 Sep 2026 18:38:59 GMT",2026-09-18T18:37:58Z,San Francisco 49ers,Miami Dolphins,betrivers,-1000,600,-13.5,-112,13.5,-109,45.5,-109,-112
2026-09-18,NFL,68bc55903f50af4af4766adcc89fcc61,2026-09-20T20:25:00Z,2026-09-18T18:38:59Z,,"Fri, 18 Sep 2026 18:38:59 GMT",2026-09-18T18:37:32Z,San Francisco 49ers,Miami Dolphins,betmgm,-900,650,-13.5,-110,13.5,-108,45.0,-110,-118
2026-09-18,NFL,50bc247030707d823b9c3581d7eb5760,2026-09-21T00:20:00Z,2026-09-18T18:38:59Z,,"Fri, 18 Sep 2026 18:38:59 GMT",2026-09-18T18:38:20Z,Kansas City Chiefs,Indianapolis Colts,draftkings,-290,235,-6.5,-115,6.5,-105,46.5,-110,-110
2026-09-18,NFL,50bc247030707d823b9c3581d7eb5760,2026-09-21T00:20:00Z,2026-09-18T18:38:59Z,,"Fri, 18 Sep 2026 18:38:59 GMT",2026-09-18T18:38:48Z,Kansas City Chiefs,Indianapolis Colts,fanduel,-320,260,-6.5,-112,6.5,-108,46.5,-110,-110
2026-09-18,NFL,50bc247030707d823b9c3581d7eb5760,2026-09-21T00:20:00Z,2026-09-18T18:38:59Z,,"Fri, 18 Sep 2026 18:38:59 GMT",2026-09-18T18:37:58Z,Kansas City Chiefs,Indianapolis Colts,betrivers,-335,260,-6.5,-117,6.5,-105,47.0,-106,-115
2026-09-18,NFL,50bc247030707d823b9c3581d7eb5760,2026-09-21T00:20:00Z,2026-09-18T18:38:59Z,,"Fri, 18 Sep 2026 18:38:59 GMT",2026-09-18T18:37:32Z,Kansas City Chiefs,Indianapolis Colts,betmgm,-300,240,,,,,46.5,-108,-110
2026-09-18,NFL,32367f882fac1a0c20a6335619922025,2026-09-22T00:15:00Z,2026-09-18T18:38:59Z,,"Fri, 18 Sep 2026 18:38:59 GMT",2026-09-18T18:38:20Z,Los Angeles Rams,New York Giants,draftkings,-375,295,-7.0,-118,7.0,-102,48.5,-105,-115
2026-09-18,NFL,32367f882fac1a0c20a6335619922025,2026-09-22T00:15:00Z,2026-09-18T18:38:59Z,,"Fri, 18 Sep 2026 18:38:59 GMT",2026-09-18T18:38:48Z,Los Angeles Rams,New York Giants,fanduel,-340,275,-7.5,-104,7.5,-118,47.5,-118,-104
2026-09-18,NFL,32367f882fac1a0c20a6335619922025,2026-09-22T00:15:00Z,2026-09-18T18:38:59Z,,"Fri, 18 Sep 2026 18:38:59 GMT",2026-09-18T18:37:58Z,Los Angeles Rams,New York Giants,betrivers,-360,270,-7.0,-112,7.0,-109,48.0,-113,-108
2026-09-18,NFL,32367f882fac1a0c20a6335619922025,2026-09-22T00:15:00Z,2026-09-18T18:38:59Z,,"Fri, 18 Sep 2026 18:38:59 GMT",2026-09-18T18:37:32Z,Los Angeles Rams,New York Giants,betmgm,-325,270,-7.0,-115,7.0,-105,48.0,-108,-110
2026-09-18,NFL,e5fbd3b3953b896b1bf897ddadb3cc4b,2026-09-25T00:15:00Z,2026-09-18T18:38:59Z,,"Fri, 18 Sep 2026 18:38:59 GMT",2026-09-18T18:38:20Z,Green Bay Packers,Atlanta Falcons,draftkings,-298,240,-6.5,-115,6.5,-105,46.5,-110,-110
2026-09-18,NFL,e5fbd3b3953b896b1bf897ddadb3cc4b,2026-09-25T00:15:00Z,2026-09-18T18:38:59Z,,"Fri, 18 Sep 2026 18:38:59 GMT",2026-09-18T18:38:48Z,Green Bay Packers,Atlanta Falcons,fanduel,-275,225,-5.5,-120,5.5,-102,45.5,-115,-105
2026-09-18,NFL,e5fbd3b3953b896b1bf897ddadb3cc4b,2026-09-25T00:15:00Z,2026-09-18T18:38:59Z,,"Fri, 18 Sep 2026 18:38:59 GMT",2026-09-18T18:37:58Z,Green Bay Packers,Atlanta Falcons,betrivers,-305,245,-6.5,-109,6.5,-112,45.5,-109,-112
2026-09-18,NFL,613b8cd3a5fab58f7be4e3fd6f76223e,2026-09-27T17:00:00Z,2026-09-18T18:38:59Z,,"Fri, 18 Sep 2026 18:38:59 GMT",2026-09-18T18:38:20Z,Cleveland Browns,Carolina Panthers,draftkings,120,-142,2.5,-105,-2.5,-115,40.5,-110,-110
